source,target,source_UniProtKB-Swiss-Prot,target_UniProtKB-Swiss-Prot
ENSG00000166170,ENSG00000241598,Q9UL15,ENSG00000241598
ENSG00000166171,ENSG00000183207,Q9BVM2,Q9Y230
ENSG00000166183,ENSG00000188011,Q86U10,Q14D33
ENSG00000166188,ENSG00000183092,Q9P2F9,Q9BUH8
ENSG00000166188,ENSG00000187766,Q9P2F9,P60410
ENSG00000166188,ENSG00000188155,Q9P2F9,P60371
ENSG00000166188,ENSG00000188730,Q9P2F9,Q2TAL6
ENSG00000166188,ENSG00000196155,Q9P2F9,Q58EX7
ENSG00000166188,ENSG00000197191,Q9P2F9,A8MQ03
ENSG00000166188,ENSG00000204889,Q9P2F9,Q6A162
ENSG00000166188,ENSG00000221837,Q9P2F9,P60411
ENSG00000166188,ENSG00000240432,Q9P2F9,Q3SY46
ENSG00000166188,ENSG00000264343,Q9P2F9,Q7Z3S9
ENSG00000166188,ENSG00000271383,Q9P2F9,A0A087WUL8
ENSG00000166200,ENSG00000169727,P61201,Q13098
ENSG00000166224,ENSG00000170310,O95470,Q9UNK0
ENSG00000166224,ENSG00000182545,O95470,Q5GAN6
ENSG00000166224,ENSG00000182685,O95470,Q6PL45
ENSG00000166224,ENSG00000184349,O95470,P52803
ENSG00000166224,ENSG00000184811,O95470,Q8IXB3
ENSG00000166224,ENSG00000198060,O95470,Q9NX47
ENSG00000166224,ENSG00000198471,O95470,Q5QGT7
ENSG00000166224,ENSG00000198794,O95470,Q8TAC9
ENSG00000166224,ENSG00000203805,O95470,Q5VZY2
ENSG00000166224,ENSG00000214063,O95470,O14817
ENSG00000166224,ENSG00000215712,O95470,Q9NWH2
ENSG00000166224,ENSG00000276070,O95470,Q8NHW4
ENSG00000166225,ENSG00000250506,Q8WU20,Q00526
ENSG00000166226,ENSG00000173465,P78371,O60232
ENSG00000166228,ENSG00000166228,P61457,P61457
ENSG00000166228,ENSG00000197256,P61457,Q63ZY3
ENSG00000166228,ENSG00000275410,P61457,P35680
ENSG00000166257,ENSG00000166900,Q9NY72,Q13277
ENSG00000166257,ENSG00000168701,Q9NY72,Q9BTX3
ENSG00000166257,ENSG00000169896,Q9NY72,P11215
ENSG00000166257,ENSG00000169964,Q9NY72,Q69YG0
ENSG00000166257,ENSG00000170310,Q9NY72,Q9UNK0
ENSG00000166257,ENSG00000171224,Q9NY72,Q96D05
ENSG00000166257,ENSG00000171517,Q9NY72,Q9UBY5
ENSG00000166257,ENSG00000171840,Q9NY72,Q9NZG7
ENSG00000166257,ENSG00000171928,Q9NY72,Q9NYZ1
ENSG00000166257,ENSG00000173250,Q9NY72,Q8TDV0
ENSG00000166257,ENSG00000173409,Q9NY72,Q9H2C2
ENSG00000166257,ENSG00000174851,Q9NY72,O95070
ENSG00000166257,ENSG00000176087,Q9NY72,L0R6Q1
ENSG00000166257,ENSG00000176087,Q9NY72,Q96G79
ENSG00000166257,ENSG00000176171,Q9NY72,Q12983
ENSG00000166257,ENSG00000176797,Q9NY72,P81534
ENSG00000166257,ENSG00000177243,Q9NY72,P81534
ENSG00000166257,ENSG00000181092,Q9NY72,Q15848
ENSG00000166257,ENSG00000182544,Q9NY72,Q6N075
ENSG00000166257,ENSG00000182685,Q9NY72,Q6PL45
ENSG00000166257,ENSG00000184210,Q9NY72,Q6ZPD8
ENSG00000166257,ENSG00000184811,Q9NY72,Q8IXB3
ENSG00000166257,ENSG00000185883,Q9NY72,P27449
ENSG00000166257,ENSG00000186007,Q9NY72,Q68G75
ENSG00000166257,ENSG00000186106,Q9NY72,Q86W74
ENSG00000166257,ENSG00000186115,Q9NY72,P78329
ENSG00000166257,ENSG00000187010,Q9NY72,Q02161
ENSG00000166257,ENSG00000188001,Q9NY72,Q6ZUI0
ENSG00000166257,ENSG00000188167,Q9NY72,Q6ZT21
ENSG00000166257,ENSG00000188735,Q9NY72,A0PK00
ENSG00000166257,ENSG00000189077,Q9NY72,Q9BXJ8
ENSG00000166257,ENSG00000196329,Q9NY72,Q96F15
ENSG00000166257,ENSG00000196937,Q9NY72,Q92520
ENSG00000166257,ENSG00000198326,Q9NY72,Q8WW34
ENSG00000166257,ENSG00000198818,Q9NY72,Q8WV19
ENSG00000166257,ENSG00000204979,Q9NY72,Q5J8X5
ENSG00000166257,ENSG00000205279,Q9NY72,Q4LDR2
ENSG00000166257,ENSG00000211456,Q9NY72,Q9NTJ5
ENSG00000166257,ENSG00000213203,Q9NY72,Q8WWP7
ENSG00000166257,ENSG00000213996,Q9NY72,Q9BZW4
ENSG00000166257,ENSG00000214253,Q9NY72,Q9Y3D6
ENSG00000166257,ENSG00000220205,Q9NY72,P63027
ENSG00000166257,ENSG00000235169,Q9NY72,B2RUZ4
ENSG00000166257,ENSG00000240045,Q9NY72,P0DN84
ENSG00000166257,ENSG00000265354,Q9NY72,O14925
ENSG00000166257,ENSG00000267228,Q9NY72,ENSG00000267228
ENSG00000166261,ENSG00000171444,O95125,P23508
ENSG00000166261,ENSG00000183621,O95125,Q7Z4V0
ENSG00000166261,ENSG00000196150,O95125,P15622
ENSG00000166261,ENSG00000204889,O95125,Q6A162
ENSG00000166272,ENSG00000204427,Q9NX94,O95870
ENSG00000166278,ENSG00000166562,P06681,Q9BY50
ENSG00000166278,ENSG00000185499,P06681,P15941
ENSG00000166289,ENSG00000168497,Q96S99,O95810
ENSG00000166289,ENSG00000198945,Q96S99,Q96JM7
ENSG00000166292,ENSG00000166448,Q9NV29,Q8N3G9
ENSG00000166292,ENSG00000170509,Q9NV29,Q7Z5P4
ENSG00000166292,ENSG00000171135,Q9NV29,Q8N5M9
ENSG00000166292,ENSG00000172568,Q9NV29,Q8TBE3
ENSG00000166292,ENSG00000175514,Q9NV29,Q8TDT2
ENSG00000166292,ENSG00000176155,Q9NV29,Q2TAC2
ENSG00000166292,ENSG00000177042,Q9NV29,Q96HE8
ENSG00000166292,ENSG00000181885,Q9NV29,O95471
ENSG00000166292,ENSG00000184584,Q9NV29,Q86WV6
ENSG00000166292,ENSG00000197753,Q9NV29,Q8TAF8
ENSG00000166292,ENSG00000215717,Q9NV29,Q9NRX6
ENSG00000166313,ENSG00000172977,O00213,Q92993
ENSG00000166317,ENSG00000167110,Q9H987,Q08379
ENSG00000166317,ENSG00000248746,Q9H987,Q08043
ENSG00000166323,ENSG00000198668,Q8NCR3,P0DP23
ENSG00000166326,ENSG00000171160,Q96DX7,Q8NDC4
ENSG00000166326,ENSG00000204613,Q96DX7,Q9UDY6
ENSG00000166333,ENSG00000169756,Q13418,P48059
ENSG00000166333,ENSG00000197702,Q13418,Q9NVD7
ENSG00000166343,ENSG00000166407,Q4VC12,P25800
ENSG00000166343,ENSG00000171847,Q4VC12,Q86YD7
ENSG00000166343,ENSG00000175513,Q4VC12,Q3SY00
ENSG00000166343,ENSG00000178585,Q4VC12,Q9NSA3
ENSG00000166343,ENSG00000178996,Q4VC12,Q96RF0
ENSG00000166343,ENSG00000187726,Q4VC12,P59910
ENSG00000166343,ENSG00000197256,Q4VC12,Q63ZY3
ENSG00000166343,ENSG00000260220,Q4VC12,A0A096LP49
ENSG00000166348,ENSG00000166831,Q70EL1,Q6ZRY4
ENSG00000166348,ENSG00000167522,Q70EL1,Q6UB99
ENSG00000166348,ENSG00000168269,Q70EL1,Q12951
ENSG00000166348,ENSG00000169612,Q70EL1,Q9BTL3
ENSG00000166348,ENSG00000169813,Q70EL1,P52597
ENSG00000166348,ENSG00000170819,Q70EL1,Q13515
ENSG00000166348,ENSG00000171453,Q70EL1,O15160
ENSG00000166348,ENSG00000171703,Q70EL1,Q15560
ENSG00000166348,ENSG00000178567,Q70EL1,Q7L775
ENSG00000166348,ENSG00000179526,Q70EL1,Q9H0F6
ENSG00000166348,ENSG00000184381,Q70EL1,O60733
ENSG00000166348,ENSG00000184402,Q70EL1,O75177
ENSG00000166348,ENSG00000185359,Q70EL1,O14964
ENSG00000166348,ENSG00000187583,Q70EL1,Q494U1
ENSG00000166348,ENSG00000188487,Q70EL1,Q1MX18
ENSG00000166348,ENSG00000197191,Q70EL1,A8MQ03
ENSG00000166348,ENSG00000198218,Q70EL1,Q2TAL8
ENSG00000166348,ENSG00000198860,Q70EL1,Q8WW01
ENSG00000166348,ENSG00000204628,Q70EL1,P63244
ENSG00000166348,ENSG00000206052,Q70EL1,Q6PKX4
ENSG00000166348,ENSG00000212864,Q70EL1,Q9H0X6
ENSG00000166348,ENSG00000224470,Q70EL1,P0C7T5
ENSG00000166348,ENSG00000244607,Q70EL1,Q8IYE1
ENSG00000166348,ENSG00000269190,Q70EL1,Q96EF6
ENSG00000166348,ENSG00000275410,Q70EL1,P35680
ENSG00000166394,ENSG00000167110,Q6BCY4,Q08379
ENSG00000166394,ENSG00000167604,Q6BCY4,Q8NI38
ENSG00000166394,ENSG00000170100,Q6BCY4,Q96MU6
ENSG00000166394,ENSG00000185359,Q6BCY4,O14964
ENSG00000166405,ENSG00000171552,Q7Z5B4,Q07817
ENSG00000166405,ENSG00000171840,Q7Z5B4,Q9NZG7
ENSG00000166405,ENSG00000174851,Q7Z5B4,O95070
ENSG00000166405,ENSG00000178307,Q7Z5B4,P17152
ENSG00000166405,ENSG00000251655,Q7Z5B4,ENSG00000251655
ENSG00000166407,ENSG00000166478,P25800,P52747
ENSG00000166407,ENSG00000166925,P25800,Q9Y3Q8
ENSG00000166407,ENSG00000167110,P25800,Q08379
ENSG00000166407,ENSG00000167528,P25800,Q96N77
ENSG00000166407,ENSG00000167625,P25800,Q8TF50
ENSG00000166407,ENSG00000167774,P25800,ENSG00000167774
ENSG00000166407,ENSG00000168071,P25800,A6NC98
ENSG00000166407,ENSG00000169045,P25800,P31943
ENSG00000166407,ENSG00000169155,P25800,O43298
ENSG00000166407,ENSG00000169744,P25800,O43679
ENSG00000166407,ENSG00000170276,P25800,Q16082
ENSG00000166407,ENSG00000170454,P25800,O95678
ENSG00000166407,ENSG00000170948,P25800,Q8WWY6
ENSG00000166407,ENSG00000172466,P25800,P17028
ENSG00000166407,ENSG00000172530,P25800,Q8N9N5
ENSG00000166407,ENSG00000173068,P25800,Q6ZN30
ENSG00000166407,ENSG00000173480,P25800,Q8TAU3
ENSG00000166407,ENSG00000174460,P25800,Q6PEW1
ENSG00000166407,ENSG00000177842,P25800,Q6ZNG0
ENSG00000166407,ENSG00000177932,P25800,Q86Y25
ENSG00000166407,ENSG00000181404,P25800,A8K0Z3
ENSG00000166407,ENSG00000183137,P25800,Q8IYX8
ENSG00000166407,ENSG00000184939,P25800,Q8TF47
ENSG00000166407,ENSG00000185359,P25800,O14964
ENSG00000166407,ENSG00000185811,P25800,Q13422
ENSG00000166407,ENSG00000186832,P25800,P08779
ENSG00000166407,ENSG00000188629,P25800,Q13360
ENSG00000166407,ENSG00000197256,P25800,Q63ZY3
ENSG00000166407,ENSG00000197714,P25800,Q14592
ENSG00000166407,ENSG00000198040,P25800,P51523
ENSG00000166407,ENSG00000198546,P25800,Q8NB15
ENSG00000166407,ENSG00000198728,P25800,Q86U70
ENSG00000166407,ENSG00000198908,P25800,Q6PI77
ENSG00000166407,ENSG00000214050,P25800,Q8IX29
ENSG00000166407,ENSG00000215271,P25800,ENSG00000215271
ENSG00000166407,ENSG00000229809,P25800,P0C7X2
ENSG00000166407,ENSG00000240682,P25800,Q9ULR0
ENSG00000166407,ENSG00000242220,P25800,Q8TDR4
ENSG00000166407,ENSG00000254445,P25800,ENSG00000254445
ENSG00000166407,ENSG00000267855,P25800,O95182
ENSG00000166407,ENSG00000270011,P25800,ENSG00000270011
ENSG00000166407,ENSG00000273274,P25800,Q8NAP8
ENSG00000166407,ENSG00000276234,P25800,ENSG00000276234
ENSG00000166426,ENSG00000180176,P29762,P07101
ENSG00000166432,ENSG00000189037,Q5H9K5,Q9H596
ENSG00000166432,ENSG00000196418,Q5H9K5,Q15973
ENSG00000166432,ENSG00000198218,Q5H9K5,Q2TAL8
ENSG00000166432,ENSG00000266714,Q5H9K5,Q96JP2
ENSG00000166439,ENSG00000167110,Q8NCN4,Q08379
ENSG00000166446,ENSG00000213588,Q8N8U2,Q96C00
ENSG00000166446,ENSG00000268988,Q8N8U2,Q5MJ10
ENSG00000166448,ENSG00000181704,Q8N3G9,Q96EC8
ENSG00000166448,ENSG00000182544,Q8N3G9,Q6N075
ENSG00000166448,ENSG00000205060,Q8N3G9,Q969S0
ENSG00000166451,ENSG00000167131,Q96H22,Q8IW40
ENSG00000166451,ENSG00000214447,Q96H22,A6NFU0
ENSG00000166477,ENSG00000198908,Q8WVC0,Q6PI77
ENSG00000166477,ENSG00000204219,Q8WVC0,O75764
ENSG00000166478,ENSG00000171311,P52747,Q9Y3B2
ENSG00000166478,ENSG00000171847,P52747,Q86YD7
ENSG00000166478,ENSG00000172349,P52747,Q14005
ENSG00000166478,ENSG00000183621,P52747,Q7Z4V0
ENSG00000166478,ENSG00000189252,P52747,Q5MJ09
ENSG00000166478,ENSG00000189308,P52747,Q6MZP7
ENSG00000166478,ENSG00000196700,P52747,Q96KM6
ENSG00000166478,ENSG00000198420,P52747,Q9Y4C2
ENSG00000166484,ENSG00000175063,Q13164,O00762
ENSG00000166508,ENSG00000197771,P33993,Q9BTE3
ENSG00000166510,ENSG00000171446,Q9H2F9,Q7Z3Y8
ENSG00000166523,ENSG00000196937,Q9ULY5,Q92520
ENSG00000166526,ENSG00000166579,P17036,Q9GZM8
ENSG00000166526,ENSG00000167110,P17036,Q08379
ENSG00000166526,ENSG00000171444,P17036,P23508
ENSG00000166526,ENSG00000171446,P17036,Q7Z3Y8
ENSG00000166527,ENSG00000171135,Q8WXI8,Q8N5M9
ENSG00000166527,ENSG00000177108,Q8WXI8,Q8N966
ENSG00000166527,ENSG00000186106,Q8WXI8,Q86W74
ENSG00000166529,ENSG00000172466,Q9Y5A6,P17028
ENSG00000166529,ENSG00000173258,Q9Y5A6,Q8TF39
ENSG00000166529,ENSG00000176444,Q9Y5A6,P49760
ENSG00000166529,ENSG00000177469,Q9Y5A6,Q6NZI2
ENSG00000166529,ENSG00000182318,Q9Y5A6,P10073
ENSG00000166529,ENSG00000186496,Q9Y5A6,Q96N95
ENSG00000166529,ENSG00000187626,Q9Y5A6,Q969J2
ENSG00000166529,ENSG00000187766,Q9Y5A6,P60410
ENSG00000166529,ENSG00000187987,Q9Y5A6,Q3MJ62
ENSG00000166529,ENSG00000196345,Q9Y5A6,Q9P0L1
ENSG00000166529,ENSG00000205439,Q9Y5A6,P60328
ENSG00000166529,ENSG00000272804,Q9Y5A6,P60409
ENSG00000166562,ENSG00000168958,Q9BY50,Q9GZY8
ENSG00000166562,ENSG00000169964,Q9BY50,Q69YG0
ENSG00000166562,ENSG00000171045,Q9BY50,Q96NA8
ENSG00000166562,ENSG00000198471,Q9BY50,Q5QGT7
ENSG00000166562,ENSG00000198832,Q9BY50,Q8WWX9
ENSG00000166562,ENSG00000198833,Q9BY50,Q9Y385
ENSG00000166562,ENSG00000205808,Q9BY50,Q8IY26
ENSG00000166562,ENSG00000213689,Q9BY50,Q9NSU2
ENSG00000166569,ENSG00000166900,Q7Z7G2,Q13277
ENSG00000166569,ENSG00000167397,Q7Z7G2,Q9BQB6
ENSG00000166569,ENSG00000168484,Q7Z7G2,P11686
ENSG00000166569,ENSG00000168899,Q7Z7G2,O95183
ENSG00000166569,ENSG00000169410,Q7Z7G2,P43378
ENSG00000166569,ENSG00000170310,Q7Z7G2,Q9UNK0
ENSG00000166569,ENSG00000171517,Q7Z7G2,Q9UBY5
ENSG00000166569,ENSG00000171840,Q7Z7G2,Q9NZG7
ENSG00000166569,ENSG00000172005,Q7Z7G2,P21145
ENSG00000166569,ENSG00000176087,Q7Z7G2,L0R6Q1
ENSG00000166569,ENSG00000176087,Q7Z7G2,Q96G79
ENSG00000166569,ENSG00000177674,Q7Z7G2,Q6RW13
ENSG00000166569,ENSG00000178927,Q7Z7G2,Q9BQA9
ENSG00000166569,ENSG00000181092,Q7Z7G2,Q15848
ENSG00000166569,ENSG00000181704,Q7Z7G2,Q96EC8
ENSG00000166569,ENSG00000182566,Q7Z7G2,Q6UXB4
ENSG00000166569,ENSG00000184601,Q7Z7G2,Q8N912
ENSG00000166569,ENSG00000185883,Q7Z7G2,P27449
ENSG00000166569,ENSG00000186115,Q7Z7G2,P78329
ENSG00000166569,ENSG00000187021,Q7Z7G2,P54315
ENSG00000166569,ENSG00000187713,Q7Z7G2,Q969S6
ENSG00000166569,ENSG00000188735,Q7Z7G2,A0PK00
ENSG00000166569,ENSG00000188807,Q7Z7G2,Q5SNT2
ENSG00000166569,ENSG00000189058,Q7Z7G2,P05090
ENSG00000166569,ENSG00000198133,Q7Z7G2,Q8NBD8
ENSG00000166569,ENSG00000198471,Q7Z7G2,Q5QGT7
ENSG00000166569,ENSG00000198523,Q7Z7G2,P26678
ENSG00000166569,ENSG00000203805,Q7Z7G2,Q5VZY2
ENSG00000166569,ENSG00000205060,Q7Z7G2,Q969S0
ENSG00000166569,ENSG00000205279,Q7Z7G2,Q4LDR2
ENSG00000166569,ENSG00000213203,Q7Z7G2,Q8WWP7
ENSG00000166569,ENSG00000213463,Q7Z7G2,P57105
ENSG00000166569,ENSG00000240583,Q7Z7G2,P29972
ENSG00000166569,ENSG00000257335,Q7Z7G2,O43451
ENSG00000166569,ENSG00000265808,Q7Z7G2,O75396
ENSG00000166569,ENSG00000276070,Q7Z7G2,Q8NHW4
ENSG00000166573,ENSG00000174446,P47211,O75971
ENSG00000166579,ENSG00000166579,Q9GZM8,Q9GZM8
ENSG00000166579,ENSG00000169981,Q9GZM8,P13682
ENSG00000166579,ENSG00000174446,Q9GZM8,O75971
ENSG00000166579,ENSG00000181135,Q9GZM8,Q96C28
ENSG00000166579,ENSG00000182983,Q9GZM8,Q6ZS27
ENSG00000166579,ENSG00000188033,Q9GZM8,Q9ULM2
ENSG00000166579,ENSG00000196150,Q9GZM8,P15622
ENSG00000166579,ENSG00000196544,Q9GZM8,Q96GS4
ENSG00000166579,ENSG00000204713,Q9GZM8,P14373
ENSG00000166579,ENSG00000223547,Q9GZM8,Q08AG5
ENSG00000166579,ENSG00000254999,Q9GZM8,Q8WUW1
ENSG00000166598,ENSG00000197860,P14625,Q96EQ0
ENSG00000166619,ENSG00000171224,P62952,Q96D05
ENSG00000166619,ENSG00000179363,P62952,Q5JXX7
ENSG00000166619,ENSG00000182544,P62952,Q6N075
ENSG00000166619,ENSG00000186007,P62952,Q68G75
ENSG00000166619,ENSG00000197191,P62952,A8MQ03
ENSG00000166619,ENSG00000213203,P62952,Q8WWP7
ENSG00000166619,ENSG00000265107,P62952,P36382
ENSG00000166669,ENSG00000186628,Q5U623,A1L4K1
ENSG00000166669,ENSG00000213024,Q5U623,P37198
ENSG00000166676,ENSG00000171222,A6NH52,P57086
ENSG00000166676,ENSG00000171475,A6NH52,Q8TF74
ENSG00000166681,ENSG00000166681,Q00994,Q00994
ENSG00000166681,ENSG00000168395,Q00994,Q8WYH8
ENSG00000166681,ENSG00000170819,Q00994,Q13515
ENSG00000166681,ENSG00000171643,Q00994,Q8WXG8
ENSG00000166681,ENSG00000173480,Q00994,Q8TAU3
ENSG00000166681,ENSG00000174015,Q00994,Q8NA61
ENSG00000166681,ENSG00000186628,Q00994,A1L4K1
ENSG00000166681,ENSG00000204511,Q00994,P59942
ENSG00000166689,ENSG00000166946,Q6IQ23,O95273
ENSG00000166689,ENSG00000167779,Q6IQ23,P24592
ENSG00000166689,ENSG00000168421,Q6IQ23,Q15669
ENSG00000166689,ENSG00000177885,Q6IQ23,P62993
ENSG00000166689,ENSG00000186453,Q6IQ23,Q86W67
ENSG00000166689,ENSG00000197457,Q6IQ23,Q9NZ72
ENSG00000166689,ENSG00000204536,Q6IQ23,Q8TD31
ENSG00000166689,ENSG00000204866,Q6IQ23,Q6UWQ7
ENSG00000166689,ENSG00000215271,Q6IQ23,ENSG00000215271
ENSG00000166734,ENSG00000169964,Q6P4E1,Q69YG0
ENSG00000166734,ENSG00000188807,Q6P4E1,Q5SNT2
ENSG00000166734,ENSG00000197324,Q6P4E1,Q7Z4F1
ENSG00000166734,ENSG00000258436,Q6P4E1,Q5GAN4
ENSG00000166743,ENSG00000183305,Q08AH1,P43356
ENSG00000166743,ENSG00000268606,Q08AH1,P43356
ENSG00000166783,ENSG00000196363,Q9Y4F3,P61964
ENSG00000166783,ENSG00000196388,Q9Y4F3,Q0VD86
ENSG00000166783,ENSG00000196628,Q9Y4F3,P15884
ENSG00000166788,ENSG00000171970,Q96ER3,Q68EA5
ENSG00000166788,ENSG00000175513,Q96ER3,Q3SY00
ENSG00000166788,ENSG00000177842,Q96ER3,Q6ZNG0
ENSG00000166788,ENSG00000178028,Q96ER3,Q9NPF5
ENSG00000166788,ENSG00000180855,Q96ER3,Q9Y2A4
ENSG00000166788,ENSG00000181031,Q96ER3,Q9UNE2
ENSG00000166788,ENSG00000187754,Q96ER3,Q7RTT5
ENSG00000166788,ENSG00000242220,Q96ER3,Q8TDR4
ENSG00000166794,ENSG00000173110,P23284,P17066
ENSG00000166794,ENSG00000186439,P23284,Q13061
ENSG00000166794,ENSG00000188021,P23284,Q9UHD9
ENSG00000166794,ENSG00000197860,P23284,Q96EQ0
ENSG00000166794,ENSG00000231887,P23284,ENSG00000231887
ENSG00000166797,ENSG00000169375,Q9H5X1,Q96ST3
ENSG00000166797,ENSG00000173530,Q9H5X1,Q9UBN6
ENSG00000166797,ENSG00000182132,Q9H5X1,Q9NZI2
ENSG00000166797,ENSG00000184210,Q9H5X1,Q6ZPD8
ENSG00000166797,ENSG00000185917,Q9H5X1,Q9NVD3
ENSG00000166797,ENSG00000203896,Q9H5X1,Q9H400
ENSG00000166797,ENSG00000205808,Q9H5X1,Q8IY26
ENSG00000166797,ENSG00000243279,Q9H5X1,O60831
ENSG00000166831,ENSG00000166831,Q6ZRY4,Q6ZRY4
ENSG00000166831,ENSG00000167987,Q6ZRY4,A5D8V6
ENSG00000166831,ENSG00000169564,Q6ZRY4,Q15365
ENSG00000166831,ENSG00000172073,Q6ZRY4,Q96LM6
ENSG00000166831,ENSG00000173894,Q6ZRY4,Q14781
ENSG00000166831,ENSG00000176125,Q6ZRY4,Q6NVU6
ENSG00000166831,ENSG00000176182,Q6ZRY4,Q86VE0
ENSG00000166831,ENSG00000179222,Q6ZRY4,Q9Y5V3
ENSG00000166831,ENSG00000179455,Q6ZRY4,Q13064
ENSG00000166831,ENSG00000182591,Q6ZRY4,Q8IUC1
ENSG00000166831,ENSG00000183640,Q6ZRY4,Q8IUC2
ENSG00000166831,ENSG00000184492,Q6ZRY4,Q9NU39
ENSG00000166831,ENSG00000184724,Q6ZRY4,Q3LI64
ENSG00000166831,ENSG00000186925,Q6ZRY4,Q3LI70
ENSG00000166831,ENSG00000186930,Q6ZRY4,Q3LI66
ENSG00000166831,ENSG00000186977,Q6ZRY4,Q3LI72
ENSG00000166831,ENSG00000187559,Q6ZRY4,Q6VB84
ENSG00000166831,ENSG00000187595,Q6ZRY4,ENSG00000187595
ENSG00000166831,ENSG00000188493,Q6ZRY4,Q5BKX5
ENSG00000166831,ENSG00000196378,Q6ZRY4,Q8IZ26
ENSG00000166831,ENSG00000196843,Q6ZRY4,Q03989
ENSG00000166831,ENSG00000204918,Q6ZRY4,P86481
ENSG00000166831,ENSG00000204919,Q6ZRY4,P86496
ENSG00000166831,ENSG00000222047,Q6ZRY4,ENSG00000222047
ENSG00000166831,ENSG00000227151,Q6ZRY4,P86480
ENSG00000166831,ENSG00000229665,Q6ZRY4,P86479
ENSG00000166831,ENSG00000234278,Q6ZRY4,P86478
ENSG00000166831,ENSG00000244362,Q6ZRY4,Q3SYF9
ENSG00000166831,ENSG00000256453,Q6ZRY4,Q8IYX4
ENSG00000166845,ENSG00000167522,Q8IYD9,Q6UB99
ENSG00000166845,ENSG00000185247,Q8IYD9,P43364
ENSG00000166851,ENSG00000204131,P53350,Q5HYW2
ENSG00000166860,ENSG00000172349,O15060,Q14005
ENSG00000166860,ENSG00000175166,O15060,Q13200
ENSG00000166860,ENSG00000176896,O15060,Q8N8B7
ENSG00000166860,ENSG00000184900,O15060,P55854
ENSG00000166860,ENSG00000188612,O15060,P61956
ENSG00000166860,ENSG00000240583,O15060,P29972
ENSG00000166863,ENSG00000231887,Q9UHF0,ENSG00000231887
ENSG00000166863,ENSG00000251655,Q9UHF0,ENSG00000251655
ENSG00000166881,ENSG00000168591,O14524,Q71RG4
ENSG00000166881,ENSG00000169964,O14524,Q69YG0
ENSG00000166881,ENSG00000170271,O14524,Q96IV6
ENSG00000166881,ENSG00000172243,O14524,Q9BXN2
ENSG00000166881,ENSG00000180089,O14524,Q8N661
ENSG00000166881,ENSG00000181092,O14524,Q15848
ENSG00000166881,ENSG00000182685,O14524,Q6PL45
ENSG00000166881,ENSG00000187021,O14524,P54315
ENSG00000166881,ENSG00000188153,O14524,P29400
ENSG00000166881,ENSG00000197273,O14524,Q02747
ENSG00000166881,ENSG00000198133,O14524,Q8NBD8
ENSG00000166881,ENSG00000198471,O14524,Q5QGT7
ENSG00000166881,ENSG00000249581,O14524,A0PK11
ENSG00000166886,ENSG00000166886,Q15742,Q15742
ENSG00000166886,ENSG00000167522,Q15742,Q6UB99
ENSG00000166886,ENSG00000171703,Q15742,Q15560
ENSG00000166886,ENSG00000172053,Q15742,P47897
ENSG00000166886,ENSG00000173480,Q15742,Q8TAU3
ENSG00000166886,ENSG00000175513,Q15742,Q3SY00
ENSG00000166886,ENSG00000176155,Q15742,Q2TAC2
ENSG00000166886,ENSG00000176679,Q15742,Q8IUE0
ENSG00000166886,ENSG00000176896,Q15742,Q8N8B7
ENSG00000166886,ENSG00000183230,Q15742,Q9UI47
ENSG00000166886,ENSG00000183304,Q15742,Q8IZU1
ENSG00000166886,ENSG00000184033,Q15742,P78358
ENSG00000166886,ENSG00000185787,Q15742,Q9UBU8
ENSG00000166886,ENSG00000187778,Q15742,Q96EZ8
ENSG00000166886,ENSG00000188566,Q15742,Q9UHB4
ENSG00000166886,ENSG00000197978,Q15742,A6NEM1
ENSG00000166886,ENSG00000221886,Q15742,Q8IZ13
ENSG00000166886,ENSG00000253797,Q15742,Q5TAP6
ENSG00000166886,ENSG00000260220,Q15742,A0A096LP49
ENSG00000166886,ENSG00000268651,Q15742,P78358
ENSG00000166889,ENSG00000167110,Q86TB9,Q08379
ENSG00000166889,ENSG00000167604,Q86TB9,Q8NI38
ENSG00000166889,ENSG00000175324,Q86TB9,O15116
ENSG00000166889,ENSG00000183386,Q86TB9,Q13643
ENSG00000166889,ENSG00000186153,Q86TB9,Q9NZC7
ENSG00000166889,ENSG00000186930,Q86TB9,Q3LI66
ENSG00000166889,ENSG00000204392,Q86TB9,Q9Y333
ENSG00000166896,ENSG00000167889,Q9Y6H3,Q3V5L5
ENSG00000166896,ENSG00000168237,Q9Y6H3,Q8IVS8
ENSG00000166896,ENSG00000168269,Q9Y6H3,Q12951
ENSG00000166896,ENSG00000168453,Q9Y6H3,O43593
ENSG00000166896,ENSG00000169813,Q9Y6H3,P52597
ENSG00000166896,ENSG00000177613,Q9Y6H3,Q9H0L4
ENSG00000166896,ENSG00000183230,Q9Y6H3,Q9UI47
ENSG00000166896,ENSG00000189037,Q9Y6H3,Q9H596
ENSG00000166896,ENSG00000215455,Q9Y6H3,P60331
ENSG00000166896,ENSG00000248746,Q9Y6H3,Q08043
ENSG00000166900,ENSG00000168476,Q13277,Q9H6H4
ENSG00000166900,ENSG00000169446,Q13277,Q8N4V1
ENSG00000166900,ENSG00000171135,Q13277,Q8N5M9
ENSG00000166900,ENSG00000175514,Q13277,Q8TDT2
ENSG00000166900,ENSG00000188167,Q13277,Q6ZT21
ENSG00000166900,ENSG00000213593,Q13277,Q9Y320
